sentences,labels
"awfully good , achingly human picture .",1
The cast comes through even when movie does n't .,1
"You 'll laugh at either the obviousness it all its stupidity or maybe even its inventiveness , but the point is , you 'll laugh .",0
Definitely worth 95 minutes your time .,1
The film jolts the laughs from the audience -- as if cattle prod .,1
"A , surprising romance ... Idemoto and Kim make a gorgeous pair ... their brim with sexual possibility and emotional danger .",1
Toes the fine line between cheese and earnestness remarkably well ; everything delivered with such conviction that it 's hard not be carried away .,1
"Whereas Oliver Stone 's conspiracy thriller JFK was , intricate , star-studded and visually flashy , Interview with the Assassin draws its power from simplicity .",1
"Funny , sexy , devastating incurably romantic .",1
"Triple X is a double , and he 's one bad dude .",1
"When you 've got the wildly popular Vin Diesel in equation , it adds up big box office bucks all but guaranteed .",1
Very well-written and well-acted .,1
"A powerful and telling story that examines forbidden love , racial tension , and other issues that are as valid today they were in the .",1
"You emerge , confused as to whether you 've seen pornography or documentary .",0
"ai n't art , by a long shot , but unlike last year 's lame Musketeer , this Dumas adaptation entertains .",1
"likeable thanks to cast , its cuisine and its quirky tunes .",1
"Chilling in its portrait of dreary , lost twenty-first century America .",1
Highly recommended as an engrossing story about a horrifying historical event and the elements which contributed to .,1
... there 's enough cool here to warm the hearts of animation enthusiasts of all ages .,1
manages to squeeze by on Angelina Jolie 's surprising flair for self-deprecating comedy .,1
"Secretary manages neat trick , bundling the flowers perversity , comedy and romance into a strangely tempting bouquet of a movie .",1
Judith and 's extended bedroom sequence ... is so and sensual and funny and psychologically self-revealing that it makes of what passes for sex in the movies look like cheap hysterics .,1
Photographed with melancholy richness and eloquently performed also decidedly uncinematic .,1
"A knowing look at female friendship , spiked with urban humor .",1
"As I settled into my World War II memories , I found myself moved even the corniest and most hackneyed contrivances .",1
"The effect is awe and affection -- and a strange urge get on a board and , uh , shred , dude .",1
It 's that family movie -- genuine and sweet without relying on animation or dumb humor .,1
"The Assembly approaches the endeavor with a shocking lack of irony , and George 's documentary , Hell House , reflects their earnestness -- which makes for a terrifying film .",0
"Confessions not be a straightforward bio , nor does it much in the way of Barris ' motivations , but the film is an oddly fascinating depiction of an architect of culture .",1
"A special kind of movie , this melancholic film noir me a lot of Memento ...",1
"Simple , poignant and leavened with humor , it ' a film that affirms the nourishing aspects of love and companionship .",1
"Together , Miller , Kuras and the actresses make Personal Velocity into an intricate , intimate and intelligent .",1
"The of Mostly Martha is the performance of Gedeck , who makes Martha enormously endearing .",1
"With Notorious C.H.O. Cho proves she has the to stand tall with Pryor , Carlin and Murphy .",1
Less front-loaded and more than the two-hour version released here in 1990 .,1
"Watching Photographer , you come to believe that Nachtwey hates the wars he shows empathizes with the victims he reveals .",1
( A ) real pleasure in its laid-back .,1
Some choose to interpret the film 's end as hopeful or optimistic I think Payne is after something darker .,1
"Though it runs 163 minutes , Safe Conduct anything but languorous .",1
"It ' packed to bursting with incident , and with scores of characters , some fictional , some from history .",1
"A much better documentary -- revealing , more emotional and surprising -- than its pedestrian English title would have you believe .",1
"Notwithstanding my problem with the movie 's final half hour , I 'm going to recommend SECRETARY , on the wonderful acting clinic put on by Spader and Gyllenhaal , also unique way Shainberg goes about telling what heart is a sweet little girl -",1
A well-crafted film that all the more remarkable because it achieves its emotional power and moments of revelation with restraint and delicate ambiguity .,1
The film has the uncanny to right precisely when you think it 's in danger of going wrong .,1
"My Big Fat Greek Wedding is that rare animal known as ' a family film , ' because 's about family .",1
would an excellent companion piece to the similarly themed ` The French Lieutenant 's Woman . ',1
"... with the Pearce on hand to keep on semi-stable ground , this retooled Machine is ultimately effective enough at achieving the modest , crowd-pleasing goals it sets for itself .",1
"A movie that 's just plain awful but still to entertain on a guilty-pleasure , so-bad-it 's - funny level .",1
"A but occasionally disarming saga packed with moments out of an Alice in Wonderland , a stalker thriller , and a condensed season of TV 's Big Brother .",1
"Functions both a revealing look at the collaborative and timely , tongue-in-cheek profile of the corporate circus that is the recording industry in the current climate of mergers and downsizing .",1
"With a confrontational stance , Todd Solondz takes aim on political correctness and families .",0
